Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Japanese,"3901 Highway 7 W
BDC Building, Main Floor, Suite 103
Vaughan, ON L4L 8L5",Koganei Japanese Seafood Restaurant,(905) 265-2288,$11-30,koganeisushi.com,https://www.yelp.ca/biz/koganei-japanese-seafood-restaurant-vaughan,43.787564,-79.554184,Vaughan
Japanese,"11 Colossus Drive
Bldg D, Unit 126
Vaughan, ON L4L 9J8",Spoon & Fork,(905) 856-7788,$11-30,spoonandfork.ca,https://www.yelp.ca/biz/spoon-and-fork-vaughan,43.786356,-79.544713,Vaughan
Japanese,"4401 Highway 7 W
Vaughan, ON L4L",Shitake Sushi & Thai,(905) 851-4401,$11-30,shitake.ca,https://www.yelp.ca/biz/shitake-sushi-and-thai-vaughan,43.784114,-79.569689,Vaughan
Japanese,"8750 Jane St
Vaughan, ON L4K 2M9",Teppan House,(905) 597-9494,,teppanhouse.com,https://www.yelp.ca/biz/teppan-house-vaughan-3,43.818404,-79.531101,Vaughan
Japanese,"7040 Yonge St
Vaughan, ON L4J 1V7",Osaka Sushi,(647) 206-9980,Under $10,,https://www.yelp.ca/biz/osaka-sushi-vaughan,43.798876,-79.421372,Vaughan
Japanese,"20 Rivermede Road
Unit 5
Vaughan, ON L4K 3N3",Kemuri Resto Lounge,(905) 597-8500,,kemurilounge.ca,https://www.yelp.ca/biz/kemuri-resto-lounge-vaughan-3,43.811995,-79.482209,Vaughan
Japanese,"7117 Bathurst St
Vaughan, ON L4J 1A8",Yoshiko Sushi,(905) 771-8887,$11-30,,https://www.yelp.ca/biz/yoshiko-sushi-vaughan,43.795002,-79.445767,Vaughan
Japanese,"1450 Clark Avenue W
Vaughan, ON L4J 7K2",Han Oak,(905) 738-8304,,,https://www.yelp.ca/biz/han-oak-vaughan,43.752116,-79.499739,Vaughan
Japanese,"4555 Highway 7
Unit B1
Vaughan, ON L4L 1S6",Toki Japanese Cuisine,(905) 264-1300,$31-60,,https://www.yelp.ca/biz/toki-japanese-cuisine-vaughan,43.783747,-79.574724,Vaughan
Japanese,"90 Edgeley Boulevard
Vaughan, ON L4K 5W7",Teriyaki Experience,(905) 761-1810,,teriyakiexperience.com,https://www.yelp.ca/biz/teriyaki-experience-vaughan-2,43.796639,-79.533076,Vaughan
Japanese,"1 Promenade Circle
Vaughan, ON L4J 4P8",Teriyaki Experience,(905) 551-8881,,teriyakiexperience.com,https://www.yelp.ca/biz/teriyaki-experience-vaughan-6,43.806619,-79.452251,Vaughan
Japanese,"7600 Weston Road
Unit 35
Vaughan, ON L4L 8B7",Made In Japan,(905) 265-7388,,,https://www.yelp.ca/biz/made-in-japan-vaughan-6,43.788102,-79.548865,Vaughan
Japanese,"3330 Steeles Avenue W
Unit 20
Vaughan, ON L4K 1A2",Made In Japan,(905) 761-9882,,,https://www.yelp.ca/biz/made-in-japan-vaughan-5,43.77391,-79.531449,Vaughan
Korean,"72 Steeles Avenue W
Unit 6
Vaughan, ON L4J 1V7",SongCook’s,(647) 678-8000,$11-30,songcooks.com,https://www.yelp.ca/biz/songcooks-vaughan,43.798408,-79.422263,Vaughan
Korean,"100 Steeles Avenue W
Unit 18 & 19
Vaughan, ON L4J 7Y1",MARU HanPan,(905) 597-1549,$11-30,,https://www.yelp.ca/biz/maru-hanpan-vaughan,43.797877,-79.425598,Vaughan
Korean,"W17-100 Steeles Avenue W
Vaughan, ON L4J",SsangKye Braised Chicken House,(905) 597-7288,$11-30,,https://www.yelp.ca/biz/ssangkye-braised-chicken-house-vaughan,43.797877,-79.425598,Vaughan
Korean,"390 Steeles Avenue W
Vaughan, ON L4J 6X2",Jung Soo Ne,(905) 737-5850,$11-30,,https://www.yelp.ca/biz/jung-soo-ne-vaughan,43.795787,-79.433804,Vaughan
Korean,"100 Steeles Avenue
Vaughan, ON L4J 7Y1",Kobi Korean BBQ,(905) 597-1548,$11-30,kobikoreanbbq.com,https://www.yelp.ca/biz/kobi-korean-bbq-vaughan,43.797165,-79.424684,Vaughan
Korean,"2150 Steeles Avenue W
Vaughan, ON L4K 2Y7",Beijing Sung,(905) 660-1352,,,https://www.yelp.ca/biz/beijing-sung-vaughan,43.782788,-79.491392,Vaughan
Korean,"390 Steeles Avenue W
Unit 10
Vaughan, ON L4J 6X3",Shabu & Congbul,(905) 370-2332,$11-30,,https://www.yelp.ca/biz/shabu-and-congbul-vaughan,43.795787,-79.433804,Vaughan
Korean,"1450 Clark Avenue W
Unit 26A
Vaughan, ON L4J 7R5",Oppadak Toronto,(416) 732-7989,,,https://www.yelp.ca/biz/oppadak-toronto-vaughan,43.798451,-79.470957,Vaughan
Korean,"7368 Yonge Street
Vaughan, ON L4J 8H9",North Town Korean Restaurant,(905) 889-0707,$11-30,,https://www.yelp.ca/biz/north-town-korean-restaurant-vaughan-2,43.807244,-79.422927,Vaughan
Korean,"7040 Yonge St
Unit S5
Vaughan, ON L4J 1V7",Wow Korean Restaurant,(647) 367-5112,Under $10,,https://www.yelp.ca/biz/wow-korean-restaurant-vaughan,43.798876,-79.421372,Vaughan
Korean,"1450 Clark Avenue W
Vaughan, ON L4J 7K2",Han Oak,(905) 738-8304,,,https://www.yelp.ca/biz/han-oak-vaughan,43.752116,-79.499739,Vaughan
Korean,"7040 Yonge Street
S5
Vaughan, ON L4J 1V7",Jin Mee Korean Restaurant,(647) 367-5112,Under $10,,https://www.yelp.ca/biz/jin-mee-korean-restaurant-vaughan,43.798871,-79.421426,Vaughan
Korean,"7040 Yonge Street
Vaughan, ON L4J 1V7",Buk Keung,(647) 427-8591,,,https://www.yelp.ca/biz/buk-keung-vaughan,43.798997,-79.421038,Vaughan
Korean,"7181 Yonge Street
2nd Floor
Vaughan, ON L4J 1V8",E dosirak,(905) 597-5756,,,https://www.yelp.ca/biz/e-dosirak-vaughan,43.807968,-79.459138,Vaughan
Korean,"7040 Yonge St
Vaughan, ON L4J 1V7",Hwanggane Food,(647) 206-9980,Under $10,,https://www.yelp.ca/biz/hwanggane-food-vaughan,43.798876,-79.421372,Vaughan
Korean,"7040 Yonge Street
Unit S-4
Vaughan, ON L4J 1V7",Jang Kang,(647) 499-7824,,,https://www.yelp.ca/biz/jang-kang-vaughan-2,43.798871,-79.421426,Vaughan
Kosher,"441 Clark Avenue W
Vaughan, ON L4J 6W7",Laffa,(905) 597-7072,$11-30,drlaffa.com,https://www.yelp.ca/biz/laffa-vaughan,43.804779,-79.43708,Vaughan
Kosher,"7117 Bathurst Street
Vaughan, ON L4J 2J6",Ba-Li Laffa,(905) 597-7720,$11-30,balilaffa.com,https://www.yelp.ca/biz/ba-li-laffa-vaughan,43.794903,-79.445722,Vaughan
Kosher,"1450 Clark Avenue W
Vaughan, ON L4J 7R5",Royal Toast,(905) 597-2262,$11-30,royaltoast.ca,https://www.yelp.ca/biz/royal-toast-vaughan,43.798957,-79.466828,Vaughan
Kosher,"25 Planchet Road
Vaughan, ON L4K 2C5",The Harvest Room,(416) 645-5901,,harvestroom.com,https://www.yelp.ca/biz/the-harvest-room-vaughan-2,43.819952,-79.498831,Vaughan
Latin American,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=b744c071f4d54c52&signature=3388b70b34c9e86d4f2a25fbcbc77ac7f637ec44a026bcc0a31d8686703a4cc6&slot=0,43.828561,-79.541024,Vaughan
Latin American,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=a0e30496b489ad04&signature=8e61c4ebf8fef9a363134cee3cf3b0af7c071e716d552d859f2870831c3a3f70&slot=0,43.828561,-79.541024,Vaughan
Latin American,"205 Marycroft Avenue
Vaughan, ON L4L 5X8",CopaCabana Brazilian Steakhouse,(888) 432-6721,$31-60,thecopa.ca,https://www.yelp.ca/biz/copacabana-brazilian-steakhouse-vaughan,43.784379,-79.56579,Vaughan
Latin American,"26A - 4000 Steeles Avenue W
Vaughan, ON L1L 4V9",Colarepas,(647) 956-9390,,colarepas.com,https://www.yelp.ca/biz/colarepas-vaughan-2,43.770181,-79.551298,Vaughan
Mediterranean,"3330 Steeles Avenue W
Vaughan, ON L4K 3C4",Sofra Istanbul,(905) 532-0054,$11-30,sofraistanbul.com,https://www.yelp.ca/biz/sofra-istanbul-vaughan,43.774024,-79.531408,Vaughan
Mediterranean,"1470 Centre Street
Unit 7
Vaughan, ON L4J 3N1",Dejavu Mediterranean Cuisine,(905) 709-2274,$11-30,dejavucuisine.com,https://www.yelp.ca/biz/dejavu-mediterranean-cuisine-vaughan-2,43.806538,-79.473744,Vaughan
Mediterranean,"2104 Regional Road 7
Suite 2
Vaughan, ON L4K 2S9",Pita Golden Pocket,(905) 532-0405,Under $10,,https://www.yelp.ca/biz/pita-golden-pocket-vaughan,43.802186,-79.495121,Vaughan
Mediterranean,"1 Promenade Cir
Vaughan, ON L4J 4P8",Dr Laffa,,,,https://www.yelp.ca/biz/dr-laffa-vaughan-2,43.806325,-79.45213,Vaughan
Mediterranean,"10 Planchet Road
Unit 4A
Vaughan, ON L4K 2C8",Stella’s Lunch and Grill,(905) 738-1028,$11-30,,https://www.yelp.ca/biz/stellas-lunch-and-grill-vaughan,43.81976,-79.500415,Vaughan
Mediterranean,"441 Clark Avenue W
Vaughan, ON L4J 6W7",Laffa,(905) 597-7072,$11-30,drlaffa.com,https://www.yelp.ca/biz/laffa-vaughan,43.804779,-79.43708,Vaughan
Mediterranean,"7117 Bathurst Street
Vaughan, ON L4J 2J6",Ba-Li Laffa,(905) 597-7720,$11-30,balilaffa.com,https://www.yelp.ca/biz/ba-li-laffa-vaughan,43.794903,-79.445722,Vaughan
Mexican,"65-3540 Rutherford Road
Vaughan, ON L4H 3T8","Ay Caramba, Eh",(905) 553-4065,$11-30,aycarambaeh.ca,https://www.yelp.ca/adredir?ad_business_id=WFB1fn8rWNukmmIfTg6AMw&campaign_id=MuuDClT5dNGW_YG8LZdWEA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fay-caramba-eh-vaughan-9&request_id=1932f75d475ae8a0&signature=91cc4e8435683dd209287fddc860d70400932b09526a364f29e21ff8f02af871&slot=0,43.828544,-79.549093,Vaughan
Mexican,"65-3540 Rutherford Road
Vaughan, ON L4H 3T8","Ay Caramba, Eh",(905) 553-4065,$11-30,aycarambaeh.ca,https://www.yelp.ca/adredir?ad_business_id=WFB1fn8rWNukmmIfTg6AMw&campaign_id=MuuDClT5dNGW_YG8LZdWEA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fay-caramba-eh-vaughan-9&request_id=37109dd9d20ed56e&signature=274fa2920d86305236d228d9aaa5a62356d0abdc1dd37fe296f78cdf29abb41b&slot=1,43.828544,-79.549093,Vaughan
Mexican,"7034 Islington Avenue
Vaughan, ON L4L 1V8",Yo Amo Tacos,(905) 266-2135,$11-30,yoamotacos.com,https://www.yelp.ca/biz/yo-amo-tacos-vaughan,43.765088,-79.575666,Vaughan
Mexican,"4000 Steeles Avenue W
Suite 16
Vaughan, ON L4L 4V9",La Hacienda Mexican Cuisine,(905) 605-8226,,lahaciendarestaurant.weebly.c…,https://www.yelp.ca/biz/la-hacienda-mexican-cuisine-vaughan,43.769841,-79.552044,Vaughan
Mexican,"30 Famous Avenue
Unit 141 B
Vaughan, ON L4L 9M3",Mucho Burrito,(905) 266-1211,Under $10,muchoburrito.com,https://www.yelp.ca/biz/mucho-burrito-vaughan,43.789158,-79.545563,Vaughan
Mexican,"7600 Weston Road
Unit 9
Vaughan, ON L4L 8B7",Fat Bastard Burrito,(905) 856-6565,Under $10,fatbastardburrito.ca,https://www.yelp.ca/biz/fat-bastard-burrito-vaughan,43.788043,-79.547602,Vaughan
Mexican,"191 Creditview Rd
Suite 100
Vaughan, ON L4L 9T1",Taco Bell,,,,https://www.yelp.ca/biz/taco-bell-vaughan-3,43.814318,-79.546208,Vaughan
Mexican,"4421 Hwy 7
Vaughan, ON L4L 5X4",KFC/ Taco Bell,(905) 851-6894,Under $10,,https://www.yelp.ca/biz/kfc-taco-bell-vaughan-2,43.786211,-79.561295,Vaughan
Middle Eastern,"1470 Centre Street
Unit 7
Vaughan, ON L4J 3N1",Dejavu Mediterranean Cuisine,(905) 709-2274,$11-30,dejavucuisine.com,https://www.yelp.ca/biz/dejavu-mediterranean-cuisine-vaughan-2,43.806538,-79.473744,Vaughan
Middle Eastern,"1416 Centre Street
Unit 19-20
Vaughan, ON L4J 5W5",A Yiddishe Mame,(905) 597-7709,$11-30,ayiddishemame.com,https://www.yelp.ca/biz/a-yiddishe-mame-vaughan,43.806849,-79.469114,Vaughan
Middle Eastern,"7000 Bathurst Street
Vaughan, ON L4J",Me Va Me,(905) 771-7377,$11-30,mevamekitchenexpress.ca,https://www.yelp.ca/biz/me-va-me-vaughan,43.793158,-79.445982,Vaughan
Middle Eastern,"11 Disera Drive
Vaughan, ON L4J 0A7",Meron To Go,(905) 881-7575,$11-30,merontogo.com,https://www.yelp.ca/biz/meron-to-go-vaughan,43.810779,-79.4536,Vaughan
Middle Eastern,"2104 Regional Road 7
Suite 2
Vaughan, ON L4K 2S9",Pita Golden Pocket,(905) 532-0405,Under $10,,https://www.yelp.ca/biz/pita-golden-pocket-vaughan,43.802186,-79.495121,Vaughan
Middle Eastern,"2006 Highway 7
Vaughan, ON L4K 1W6",Aragvi,(905) 597-5197,$11-30,aragvi.com,https://www.yelp.ca/biz/aragvi-vaughan,43.80195,-79.492374,Vaughan
Middle Eastern,"441 Clark Avenue W
Vaughan, ON L4J 6W7",Laffa,(905) 597-7072,$11-30,drlaffa.com,https://www.yelp.ca/biz/laffa-vaughan,43.804779,-79.43708,Vaughan
Middle Eastern,"200 Whitmore Rd
Unit #21-22
Vaughan, ON L4L 7K4",Pita Land,(905) 856-7482,$11-30,pitaland.ca,https://www.yelp.ca/biz/pita-land-vaughan-4,43.787165,-79.555996,Vaughan
Middle Eastern,"7117 Bathurst Street
Vaughan, ON L4J 2J6",Ba-Li Laffa,(905) 597-7720,$11-30,balilaffa.com,https://www.yelp.ca/biz/ba-li-laffa-vaughan,43.794903,-79.445722,Vaughan
Middle Eastern,"4040 Steeles Ave W
Vaughan, ON L4L 4Y5",La Shish Bar And Grill,(905) 605-2229,Under $10,,https://www.yelp.ca/biz/la-shish-bar-and-grill-vaughan,43.769329,-79.553878,Vaughan
Middle Eastern,"100 Steeles Avenue W
Unit 23
Vaughan, ON L4J 7Y1",North Express,(905) 709-2244,$11-30,,https://www.yelp.ca/biz/north-express-vaughan,43.797302,-79.423525,Vaughan
Middle Eastern,"1200 Hwy 7 W
Vaughan, ON L4K",Bavarian Burger,(905) 771-1551,,,https://www.yelp.ca/biz/bavarian-burger-vaughan,43.811414,-79.481622,Vaughan
Noodles,"200 Whitmore Road
Unit 11-12
Vaughan, ON L4L 7K4",Siamese Thai Cuisine,(905) 856-7288,$11-30,thairestaurant.ca,https://www.yelp.ca/biz/siamese-thai-cuisine-vaughan,43.787165,-79.555996,Vaughan
Persian/Iranian,"100 Steeles Avenue W
Unit 23
Vaughan, ON L4J 7Y1",North Express,(905) 709-2244,$11-30,,https://www.yelp.ca/biz/north-express-vaughan,43.797302,-79.423525,Vaughan
Pizza,"200 Whitmore Road
Unit 13
Vaughan, ON L4L 7K4",Pie Wood Fired Pizza Joint,(905) 850-9663,$11-30,eatmypie.ca,https://www.yelp.ca/biz/pie-wood-fired-pizza-joint-vaughan,43.786536,-79.557073,Vaughan
Pizza,"28 Roytech Road
Unit 12a
Vaughan, ON L4L 8E3",Ciao Roma Pizza,(905) 264-2121,$11-30,crpizza.com,https://www.yelp.ca/biz/ciao-roma-pizza-vaughan,43.803147,-79.550486,Vaughan
Pizza,"255 Bass Pro Mills Drive
Unit 703A
Vaughan, ON L4K 0A2",255 By Alta Rossa,(905) 669-1255,$11-30,255altarossa.com,https://www.yelp.ca/biz/255-by-alta-rossa-vaughan,43.822476,-79.54045,Vaughan
Pizza,"163 Buttermill Avenue
Unit 14
Vaughan, ON L4K 3X8",Via Mercanti North,(905) 669-8100,,,https://www.yelp.ca/biz/via-mercanti-north-vaughan,43.802233,-79.530936,Vaughan
Pizza,"1118 Centre Street
Vaughan, ON L4J 7R9",Free 2nd Pizza,(905) 881-0241,,,https://www.yelp.ca/biz/free-2nd-pizza-vaughan-3,43.809472,-79.462074,Vaughan
Pizza,"1054 Centre Street W
Unit 2B
Vaughan, ON L4J 3M8",Pizza Nova,(905) 709-2657,,pizzanova.com,https://www.yelp.ca/biz/pizza-nova-vaughan-12,43.809924,-79.459518,Vaughan
Pizza,"50 Interchange Way
Unit R3
Vaughan, ON L4K 5C3",Boston Pizza,(905) 760-2911,$11-30,bostonpizza.com,https://www.yelp.ca/biz/boston-pizza-vaughan,43.78923,-79.53222,Vaughan
Pizza,"7080 Dufferin Street
Vaughan, ON L4K 0A1",Pizza Nova,,,,https://www.yelp.ca/biz/pizza-nova-vaughan-2,43.790577,-79.471026,Vaughan
Pizza,"531 Atkinson Avenue
Vaughan, ON L4J 8L7",Domino’s Pizza,(905) 889-4900,,dominos.ca,https://www.yelp.ca/biz/dominos-pizza-vaughan-2,43.817597,-79.449897,Vaughan
Pizza,"8383 Weston Road
Vaughan, ON L4L 8L4",Nove Ristorante,(905) 850-5444,$11-30,noveristorante.ca,https://www.yelp.ca/biz/nove-ristorante-vaughan,43.806256,-79.550862,Vaughan
Pizza,"3603 Langstaff Road
Vaughan, ON L4L 8G7",Pizza Nova,(905) 265-9434,,pizzanova.com,https://www.yelp.ca/biz/pizza-nova-vaughan-16,43.807567,-79.549241,Vaughan
Pizza,"2104 Highway 7 W
Unit 5
Vaughan, ON L4K 2S9",Santino’s Pizza & Pasta,(905) 660-6767,,,https://www.yelp.ca/biz/santinos-pizza-and-pasta-vaughan-2,43.801613,-79.493864,Vaughan
Pizza,"1416 Centre Street
Vaughan, ON L4J 8A1",Tea Va See,(905) 597-7177,$31-60,teavasee.com,https://www.yelp.ca/biz/tea-va-see-vaughan,43.806968,-79.471672,Vaughan
Pizza,"5317 Highway 7 W
Vaughan, ON L4L 1T4",Pizza Nova,(905) 851-2666,,pizzanova.com,https://www.yelp.ca/biz/pizza-nova-vaughan-13,43.77771,-79.600864,Vaughan
Pizza,"475 N Rivermede Road
Vaughan, ON L4K 3N1",Stonefire Authentic Flatbreads,(905) 761-3333,,stonefire.com,https://www.yelp.ca/biz/stonefire-authentic-flatbreads-vaughan,43.810285,-79.483469,Vaughan
Pizza,"9000 Weston Road
Unit 7
Vaughan, ON L4L 1A7",Two For One Pizza & Wings,(905) 264-0067,,,https://www.yelp.ca/biz/two-for-one-pizza-and-wings-vaughan-2,43.821237,-79.55595,Vaughan
Pizza,"665 Millway Avenue
Unit 33
Vaughan, ON L4K 3T8",Pizza Panini Ristorante,(905) 738-5918,,,https://www.yelp.ca/biz/pizza-panini-ristorante-vaughan,43.811188,-79.531392,Vaughan
Pizza,"10 Strada Drive
Suite 18-20 -
Vaughan, ON L4L 5W1",Lago Cafe & Pizzeria,(905) 856-0440,,,https://www.yelp.ca/biz/lago-cafe-and-pizzeria-vaughan-2,43.780575,-79.570841,Vaughan
Portuguese,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=fdaca14679fa34fc&signature=bc4f45a1e729369ae756f858da9f9f203d8aa17e02767920b5f0c5350e267d12&slot=0,43.828561,-79.541024,Vaughan
Portuguese,"3650 Langstaff Road
Unit 8
Vaughan, ON L4L 9A8",Uptown BBQ,(905) 605-8111,,,https://www.yelp.ca/biz/uptown-bbq-vaughan,43.809082,-79.549681,Vaughan
Poutineries,"7600 Weston Road
Unit 37
Vaughan, ON L4L 8B7",Smoke’s Poutinerie,(905) 856-1211,$11-30,smokespoutinerie.com,https://www.yelp.ca/biz/smokes-poutinerie-vaughan,43.787472,-79.548671,Vaughan
Russian,"1118 Centre Street
Vaughan, ON L4J 7R9",Melody Restaurant,(905) 707-8655,,restaurant-melody.com,https://www.yelp.ca/biz/melody-restaurant-vaughan,43.809472,-79.462074,Vaughan
Russian,"1118 Centre Street
Vaughan, ON L4J 7R9",Hollywood Banquet Restaurant,(905) 881-9191,,hollywoodrestaurant.ca,https://www.yelp.ca/biz/hollywood-banquet-restaurant-vaughan-2,43.809472,-79.462074,Vaughan
Russian,"1520 Steels Avenue W
Unit 115
Vaughan, ON L4K 3B9",Kiev Restaurant,(905) 669-2002,$11-30,,https://www.yelp.ca/biz/kiev-restaurant-vaughan,43.78798,-79.471617,Vaughan
Russian,"2150 Steeles Avenue W
Suite 4
Vaughan, ON L4K 2Y7",Salut Restaurant & Banquet Hall,(905) 760-9329,,,https://www.yelp.ca/biz/salut-restaurant-and-banquet-hall-vaughan-2,43.782669,-79.49162,Vaughan
Salad,"167 Applewood Crescent
Suite 1
Vaughan, ON L4K 4K7",Diva,(905) 660-3482,$11-30,divavaughan.ca,https://www.yelp.ca/biz/diva-vaughan,43.807967,-79.534175,Vaughan
Salad,"7600 Weston Road
Vaughan, ON L4L 8B7",Freshii,(905) 851-2030,$11-30,freshii.com,https://www.yelp.ca/biz/freshii-vaughan,43.788525,-79.548453,Vaughan
Salad,"16 Famous Avenue
Vaughan, ON L4L 9M3",Panera Bread,(905) 850-6649,$11-30,panerabread.com,https://www.yelp.ca/biz/panera-bread-vaughan-2,43.788409,-79.545301,Vaughan
Salad,"4555 Highway 7 W
Vaughan, ON L4L 1S6",That’s A Pita,(905) 856-7030,$11-30,thatsapita.com,https://www.yelp.ca/biz/thats-a-pita-vaughan-2,43.783757,-79.57488,Vaughan
Salad,"3901 Highway 7 W
BDC Building, Main Floor, Suite 103
Vaughan, ON L4L 8L5",Koganei Japanese Seafood Restaurant,(905) 265-2288,$11-30,koganeisushi.com,https://www.yelp.ca/biz/koganei-japanese-seafood-restaurant-vaughan,43.787564,-79.554184,Vaughan
Sandwiches,"120 Whitmore Road
Unit 19
Vaughan, ON L4L 6A4",The Corned Beef House,(905) 265-8989,$11-30,cornedbeefhouse.com,https://www.yelp.ca/biz/the-corned-beef-house-vaughan-2,43.785369,-79.556078,Vaughan
Sandwiches,"7880 Keele Street
Vaughan, ON L4K 4G7",isandwiches,(905) 660-6330,,isandwiches.ca,https://www.yelp.ca/biz/isandwiches-vaughan,43.802198,-79.500871,Vaughan
Sandwiches,"4555 Highway 7 W
Vaughan, ON L4L 1S6",That’s A Pita,(905) 856-7030,$11-30,thatsapita.com,https://www.yelp.ca/biz/thats-a-pita-vaughan-2,43.783757,-79.57488,Vaughan
Sandwiches,"16 Famous Avenue
Vaughan, ON L4L 9M3",Panera Bread,(905) 850-6649,$11-30,panerabread.com,https://www.yelp.ca/biz/panera-bread-vaughan-2,43.788409,-79.545301,Vaughan
Sandwiches,"6600 Terecar Drive
Vaughan, ON L4L",Dino Panino,,$11-30,,https://www.yelp.ca/biz/dino-panino-vaughan,43.809234,-79.548064,Vaughan
Sandwiches,"7600 Weston Road
Vaughan, ON L4L 8B7",The Wingery,(905) 265-9464,$11-30,,https://www.yelp.ca/biz/the-wingery-vaughan,43.789247,-79.547422,Vaughan
Sandwiches,"8010 Bathurst Street
Vaughan, ON L4J 0B8",Mr. Sub,(905) 886-2227,,mrsub.ca,https://www.yelp.ca/biz/mr-sub-vaughan-3,43.816858,-79.451943,Vaughan
Sandwiches,"1450 Clark Avenue W
Vaughan, ON L4J 7R5",Royal Toast,(905) 597-2262,$11-30,royaltoast.ca,https://www.yelp.ca/biz/royal-toast-vaughan,43.798957,-79.466828,Vaughan
Sandwiches,"200 Whitmore Rd
Unit #21-22
Vaughan, ON L4L 7K4",Pita Land,(905) 856-7482,$11-30,pitaland.ca,https://www.yelp.ca/biz/pita-land-vaughan-4,43.787165,-79.555996,Vaughan
Sandwiches,"7600 Weston Road
Vaughan, ON L4L 8B7",Freshii,(905) 851-2030,$11-30,freshii.com,https://www.yelp.ca/biz/freshii-vaughan,43.788525,-79.548453,Vaughan
Sandwiches,"2780 Highway 7
Vaughan, ON L4K 3R9",Shtu’s Eatery,(905) 738-3330,,,https://www.yelp.ca/biz/shtus-eatery-vaughan,43.796432,-79.517225,Vaughan
Sandwiches,"200 Marycroft Avenue
Vaughan, ON L4L 5X9",Jonathan’s Restaurant,(905) 856-0023,Under $10,,https://www.yelp.ca/biz/jonathans-restaurant-vaughan,43.784757,-79.567867,Vaughan
Sandwiches,"7241 Bathurst Street
#6
Vaughan, ON L4J 3W1",Sheli’s,(905) 597-1984,$11-30,shelisbfc.com,https://www.yelp.ca/biz/shelis-vaughan,43.79895,-79.446329,Vaughan
Sandwiches,"4109 Steeles Avenue W
Vaughan, ON M3N 1V7",Subway,(416) 665-7827,Under $10,subway.ca,https://www.yelp.ca/biz/subway-vaughan,43.774141,-79.527279,Vaughan
Sandwiches,"Marycroft Plaza
205 Marycroft Avenue, Suite 5
Vaughan, ON L4L 5X7",Quiznos,(905) 652-0721,,quiznos.ca,https://www.yelp.ca/biz/quiznos-vaughan-3,43.784379,-79.56579,Vaughan
Sandwiches,"555 N Rivermede Rd
Ste 1
Vaughan, ON L4K 4J8",Wraps On The Go,(905) 760-8659,,wrapsonthego.com,https://www.yelp.ca/biz/wraps-on-the-go-vaughan,43.807031,-79.484221,Vaughan
Sandwiches,"1470 Centre Street
Vaughan, ON L4J 3N1",Tim Hortons,(905) 762-9680,Under $10,timhortons.com,https://www.yelp.ca/biz/tim-hortons-vaughan-35,43.806532,-79.474129,Vaughan
Sandwiches,"3310 Steeles Avenue W
Vaughan, ON L4K 1A2",Tim Hortons,(905) 760-9639,Under $10,timhortons.ca,https://www.yelp.ca/biz/tim-hortons-vaughan-45,43.774131,-79.530391,Vaughan
Sandwiches,"1520 Steeles Avenue W
Vaughan, ON L4K 3B9",Wimpy’s Diner,(905) 597-4782,,wimpysdiner.ca,https://www.yelp.ca/biz/wimpys-diner-vaughan,43.787875,-79.471229,Vaughan
Seafood,"8099 Weston Road
Vaughan, ON L4L 0C1",The Lobster Trap,(416) 787-3211,$31-60,lobstertraprestaurant.ca,https://www.yelp.ca/biz/the-lobster-trap-vaughan,43.798163,-79.548429,Vaughan
Seafood,"7694 Islington Avenue
Vaughan, ON L4L 2J1",King Of Fish N Chips,(905) 605-5464,Under $10,,https://www.yelp.ca/biz/king-of-fish-n-chips-vaughan,43.77965,-79.588281,Vaughan
Seafood,"3901 Highway 7 W
BDC Building, Main Floor, Suite 103
Vaughan, ON L4L 8L5",Koganei Japanese Seafood Restaurant,(905) 265-2288,$11-30,koganeisushi.com,https://www.yelp.ca/biz/koganei-japanese-seafood-restaurant-vaughan,43.787564,-79.554184,Vaughan
